,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,roi
2645,21,2014-12-31,Bang Bang Baby,1000000,0,0,tt2655734,Bang Bang Baby,Bang Bang Baby,2014,90.0,"['Drama', 'Fantasy', 'Musical']",5.0,469,0.0
2646,22,2016-04-08,Hush,1000000,0,0,tt2077772,Hush,Ja saapuu oikea yö,2012,103.0,"['Drama', 'Thriller']",4.5,244,0.0
2647,22,2016-04-08,Hush,1000000,0,0,tt4828062,Hush,Hush,2015,100.0,['Documentary'],4.8,13,0.0
2648,22,2016-04-08,Hush,1000000,0,0,tt5022702,Hush,Hush,2016,82.0,"['Horror', 'Thriller']",6.6,79100,0.0
2649,23,2016-03-01,1982,1000000,0,0,tt2388621,1982,1982,2013,90.0,['Drama'],7.0,221,0.0
2650,25,2016-12-31,Chemical Cut,1000000,0,0,tt3406296,Chemical Cut,Chemical Cut,2016,83.0,['Drama'],5.4,111,0.0
2651,26,2015-12-22,Por amor en el caserio,1000000,0,0,tt3107890,Por amor en el caserio,Por amor en el caserio,2014,100.0,"['Action', 'Drama', 'Romance']",8.1,54,0.0
2652,30,2014-01-10,Banshee Chapter,950000,0,78122,tt2011276,Banshee Chapter,Banshee Chapter,2013,87.0,"['Horror', 'Sci-Fi', 'Thriller']",5.5,8219,0.08223368421052632
2653,32,2014-08-12,Jesse,950000,0,0,tt1653203,Jesse,Jesse,2011,120.0,"['Action', 'Crime', 'Drama']",4.9,96,0.0
2654,33,2015-03-03,Ask Me Anything,950000,0,0,tt2505294,Ask Me Anything,Ask Me Anything,2014,100.0,['Drama'],6.1,10680,0.0
2655,34,2012-04-13,L!fe Happens,930000,30905,30905,tt1726589,L!fe Happens,L!fe Happens,2011,100.0,['Comedy'],5.6,7229,0.03323118279569892
2656,35,2017-05-12,Lowriders,916000,6179955,6188421,tt1366338,Lowriders,Lowriders,2016,98.0,"['Adventure', 'Crime', 'Drama']",5.7,1954,6.755918122270742
2657,36,2014-11-21,Food Chains,913000,0,176,tt2141739,Food Chains,Food Chains,2014,83.0,['Documentary'],7.2,328,0.0001927710843373494
2658,38,2013-07-12,Fruitvale Station,900000,16098998,17549645,tt2334649,Fruitvale Station,Fruitvale Station,2013,85.0,"['Biography', 'Drama', 'Romance']",7.5,68187,19.499605555555554
2659,39,2016-04-01,Meet the Blacks,900000,9097072,9097072,tt4191580,Meet the Blacks,Meet the Blacks,2016,94.0,"['Comedy', 'Horror']",5.9,34669,10.107857777777777
2660,41,2011-08-26,Circumstance,900000,454121,958978,tt1684628,Circumstance,Circumstance,2011,107.0,['Drama'],5.9,7055,1.0655311111111112
2661,43,2012-04-27,The Giant Mechanical Man,900000,7396,7396,tt1769363,The Giant Mechanical Man,The Giant Mechanical Man,2012,95.0,"['Comedy', 'Drama', 'Romance']",6.7,8921,0.008217777777777777
2662,44,2013-04-05,The Brass Teapot,900000,6997,413733,tt1935902,The Brass Teapot,The Brass Teapot,2012,101.0,"['Comedy', 'Fantasy', 'Thriller']",6.4,13746,0.45970333333333335
2663,47,1942-08-13,Bambi,858000,102797000,268000000,tt2668120,Bambi,Bambi,2013,58.0,"['Biography', 'Documentary']",7.0,101,312.35431235431236
2664,50,2008-03-21,The Hammer,850000,442638,442638,tt1094666,The Hammer,Hamill,2010,108.0,"['Biography', 'Drama', 'Sport']",7.0,1613,0.5207505882352941
2665,50,2008-03-21,The Hammer,850000,442638,442638,tt3096900,The Hammer,The Hammer,2015,75.0,"['Action', 'Adventure', 'Documentary']",6.5,13,0.5207505882352941
2666,51,2015-08-28,Windsor Drive,850000,3256,3256,tt2311428,Windsor Drive,Windsor Drive,2015,90.0,"['Mystery', 'Thriller']",3.2,193,0.0038305882352941177
2667,69,2014-09-19,Not Cool,800000,35688,35688,tt3569356,Not Cool,Not Cool,2014,93.0,"['Comedy', 'Drama', 'Romance']",4.5,5089,0.04461
2668,70,2012-02-03,Kill List,800000,29063,462206,tt1788391,Kill List,Kill List,2011,95.0,"['Crime', 'Drama', 'Horror']",6.4,32807,0.5777575
2669,71,2015-01-09,Vessel,800000,0,0,tt2272998,Vessel,Vessel,2013,,['Sci-Fi'],6.4,23,0.0
2670,71,2015-01-09,Vessel,800000,0,0,tt3311588,Vessel,Vessel,2014,90.0,"['Adventure', 'Biography', 'Documentary']",7.5,194,0.0
2671,75,2011-09-09,Kevin Hart: Laugh at My Pain,750000,7706436,7712436,tt1999192,Kevin Hart: Laugh at My Pain,Kevin Hart: Laugh at My Pain,2011,89.0,"['Comedy', 'Documentary']",7.4,5081,10.283248
2672,77,2012-06-08,Safety Not Guaranteed,750000,4010957,4422318,tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,2012,86.0,"['Comedy', 'Drama', 'Romance']",7.0,111907,5.896424
2673,78,2012-02-03,The Innkeepers,750000,78396,1011535,tt1594562,The Innkeepers,The Innkeepers,2011,101.0,"['Drama', 'Horror', 'Mystery']",5.5,31089,1.3487133333333334
2674,84,2014-12-31,Destiny,750000,0,450,tt1966412,Destiny,Destiny,2010,,['Action'],3.8,12,0.0006
2675,84,2014-12-31,Destiny,750000,0,450,tt3231362,Destiny,Destiny,2014,,"['Adventure', 'Comedy', 'Family']",8.4,25,0.0006
2676,84,2014-12-31,Destiny,750000,0,450,tt3523348,Destiny,Destiny,2014,105.0,"['Drama', 'Music', 'Romance']",7.8,36,0.0006
2677,86,2016-01-05,Adulterers,750000,0,0,tt4044464,Adulterers,Avouterie,2015,91.0,"['Crime', 'Drama', 'Thriller']",5.2,1377,0.0
2678,93,2017-08-04,Columbus,700000,1017107,1110511,tt5203734,Columbus,Columbus,2015,127.0,['Comedy'],7.3,42,1.5864442857142858
2679,93,2017-08-04,Columbus,700000,1017107,1110511,tt5990474,Columbus,Columbus,2017,104.0,['Drama'],7.2,10735,1.5864442857142858
2680,93,2017-08-04,Columbus,700000,1017107,1110511,tt9899880,Columbus,Columbus,2018,85.0,['Comedy'],5.8,5,1.5864442857142858
2681,96,2015-03-13,Walter,700000,0,0,tt2016335,Walter,Walter,2015,94.0,"['Comedy', 'Drama']",5.4,1747,0.0
2682,96,2015-03-13,Walter,700000,0,0,tt9680064,Walter,Walter,2019,90.0,['Comedy'],6.4,35,0.0
2683,100,2013-10-11,Escape from Tomorrow,650000,171962,171962,tt2187884,Escape from Tomorrow,Escape from Tomorrow,2013,90.0,"['Drama', 'Fantasy', 'Horror']",5.2,8665,0.2645569230769231
2684,2,2012-12-31,After,650000,0,0,tt1147681,After,After,2014,99.0,"['Drama', 'Mystery']",4.7,129,0.0
2685,2,2012-12-31,After,650000,0,0,tt1799508,After,After,2012,90.0,"['Drama', 'Fantasy', 'Mystery']",5.5,4881,0.0
2686,2,2012-12-31,After,650000,0,0,tt2404163,After,After,2012,83.0,['Romance'],6.3,34,0.0
2687,2,2012-12-31,After,650000,0,0,tt4126476,After,After,2019,105.0,"['Drama', 'Romance']",5.6,7699,0.0
2688,3,2014-12-31,The Hadza: Last of the First,650000,0,0,tt2139721,The Hadza: Last of the First,The Hadza: Last of the First,2014,71.0,['Documentary'],7.7,10,0.0
2689,5,2013-12-31,Treachery,625000,0,0,tt2380301,Treachery,Treachery,2013,67.0,"['Drama', 'Thriller']",3.7,391,0.0
2690,12,2014-05-02,Water & Power,600000,42557,42557,tt2052015,Water & Power,Water & Power,2013,88.0,"['Crime', 'Drama']",6.2,99,0.07092833333333333
2691,15,2015-05-22,Drunk Wedding,600000,3301,3301,tt1950135,Drunk Wedding,Drunk Wedding,2015,81.0,['Comedy'],4.6,729,0.005501666666666667
2692,16,2016-03-04,They Will Have to Kill Us First,600000,0,7943,tt4333662,They Will Have to Kill Us First,They Will Have to Kill Us First,2015,100.0,['Documentary'],7.3,112,0.013238333333333333
2693,18,2014-08-08,The Maid's Room,600000,0,0,tt2263814,The Maid's Room,The Maid's Room,2013,98.0,['Thriller'],4.5,882,0.0
2694,19,2014-12-31,Light from the Darkroom,600000,0,0,tt3130704,Light from the Darkroom,Light from the Darkroom,2014,90.0,"['Action', 'Drama', 'Thriller']",6.1,11,0.0
2695,20,2015-02-24,Irreplaceable,600000,0,0,tt3721958,Irreplaceable,Irreplaceable,2014,109.0,['Documentary'],7.5,30,0.0
2696,20,2015-02-24,Irreplaceable,600000,0,0,tt5078326,Irreplaceable,Médecin de campagne,2016,102.0,"['Comedy', 'Drama']",6.5,2360,0.0
2697,22,2011-07-29,The Harvest/La Cosecha,560000,3709,3709,tt1981703,The Harvest/La Cosecha,The Harvest/La Cosecha,2011,80.0,['Documentary'],7.1,63,0.006623214285714286
2698,23,2015-12-31,Julija in alfa Romeo,560000,0,8462,tt4374230,Julija in alfa Romeo,Julija in alfa Romeo,2015,83.0,['Comedy'],5.8,116,0.015110714285714286
2699,27,2014-09-12,Faith Connections,550000,9111,9111,tt2768766,Faith Connections,Faith Connections,2013,115.0,"['Biography', 'Documentary', 'Drama']",7.1,149,0.016565454545454546
2700,28,2012-03-06,High Road,546173,0,0,tt1692084,High Road,High Road,2011,87.0,['Comedy'],5.4,1508,0.0
2701,30,1974-11-15,Benji,500000,31559560,31559560,tt1799516,Benji,Benji,2018,87.0,"['Crime', 'Drama', 'Family']",6.4,2779,63.11912
2702,30,1974-11-15,Benji,500000,31559560,31559560,tt2519480,Benji,Benji,2012,79.0,"['Documentary', 'Sport']",7.4,101,63.11912
2703,37,1999-10-22,Beyond the Mat,500000,2047570,2047570,tt1207922,Beyond the Mat,Beyond the Mat,2013,,"['Drama', 'Sport']",7.2,85,4.09514
2704,39,2011-07-08,Sholem Aleichem: Laughing in the Darkness,500000,1131261,1131261,tt1976608,Sholem Aleichem: Laughing in the Darkness,Sholem Aleichem: Laughing in the Darkness,2011,93.0,['Documentary'],6.8,157,2.262522
2705,41,2000-06-09,Groove,500000,1115313,1167524,tt5597162,Groove,Groove,2017,87.0,"['Drama', 'Music', 'Musical']",8.4,10,2.335048
2706,45,2013-08-23,Drinking Buddies,500000,343706,407100,tt2265398,Drinking Buddies,Drinking Buddies,2013,90.0,"['Comedy', 'Drama', 'Romance']",6.1,53546,0.8142
2707,47,2002-07-12,Never Again,500000,307631,308793,tt8662424,Never Again,Never Again,2017,106.0,['Drama'],5.7,67,0.617586
2708,47,2002-07-12,Never Again,500000,307631,308793,tt8976472,Never Again,Ei koskaan enää,2018,69.0,"['Documentary', 'Music']",6.6,27,0.617586
